STATION_ID,IRI,Year,Precipitation,Temperature,AADTT,SN
53_1501,1.28,1995,369,9.9,14,2.8
53_1501,1.26,1995,369,9.9,14,2.8
53_1501,1.28,1995,369,9.9,14,2.8
53_1501,1.26,1995,369,9.9,14,2.8
53_1501,1.33,1996,358,8.4,41,2.8
53_1501,1.34,1996,358,8.4,41,2.8
53_1501,1.32,1996,358,8.4,41,2.8
53_1501,1.32,1996,358,8.4,41,2.8
53_1501,1.34,1996,358,8.4,41,2.8
53_1501,1.46,1997,288,8.9,56,2.8
53_1501,1.46,1997,288,8.9,56,2.8
53_1501,1.47,1997,288,8.9,56,2.8
53_1501,1.47,1997,288,8.9,56,2.8
53_1501,1.48,1997,288,8.9,56,2.8
53_1501,1.48,1998,396,10.5,57,2.8
53_1501,1.5,1998,396,10.5,57,2.8
53_1501,1.5,1998,396,10.5,57,2.8
53_1501,1.49,1998,396,10.5,57,2.8
53_1501,1.48,1998,396,10.5,57,2.8
53_1501,1.56,1999,228,9.8,46,2.8
53_1501,1.55,1999,228,9.8,46,2.8
53_1501,1.56,1999,228,9.8,46,2.8
53_1501,1.56,1999,228,9.8,46,2.8
53_1501,1.67,2000,205,8.7,53,2.8
53_1501,1.68,2000,205,8.7,53,2.8
53_1501,1.71,2000,205,8.7,53,2.8
53_1501,1.7,2000,205,8.7,53,2.8
53_1501,1.7,2000,205,8.7,53,2.8
56_2018,0.87,1989,309,7.2,198,6.3
56_2018,0.93,1989,309,7.2,198,6.3
56_2018,0.96,1989,309,7.2,198,6.3
56_2018,0.89,1989,309,7.2,198,6.3
56_2018,0.9,1989,309,7.2,198,6.3
56_2018,0.91,1990,284,7.6,182,6.3
56_2018,0.91,1990,284,7.6,182,6.3
56_2018,0.91,1990,284,7.6,182,6.3
56_2018,0.89,1990,284,7.6,182,6.3
56_2018,0.91,1990,284,7.6,182,6.3
56_2018,1.01,1991,332,7.5,183,6.3
56_2018,1.01,1991,332,7.5,183,6.3
56_2018,1.01,1991,332,7.5,183,6.3
56_2018,1.0,1991,332,7.5,183,6.3
56_2018,1.04,1992,292,8.1,183,6.3
56_2018,1.03,1992,292,8.1,183,6.3
56_2018,1.06,1992,292,8.1,183,6.3
56_2018,1.06,1992,292,8.1,183,6.3
56_2018,1.05,1992,292,8.1,183,6.3
56_2018,1.05,1993,450,5.9,167,6.3
56_2018,1.04,1993,450,5.9,167,6.3
56_2018,1.05,1993,450,5.9,167,6.3
56_2018,1.05,1993,450,5.9,167,6.3
56_2018,1.05,1993,450,5.9,167,6.3
5_3048,1.65,1990,1527,17.4,77,4.2
5_3048,1.62,1990,1527,17.4,77,4.2
5_3048,1.68,1990,1527,17.4,77,4.2
5_3048,1.63,1990,1527,17.4,77,4.2
5_3048,1.66,1991,1853,17.0,81,4.2
5_3048,1.67,1991,1853,17.0,81,4.2
5_3048,1.66,1991,1853,17.0,81,4.2
5_3048,1.67,1991,1853,17.0,81,4.2
5_3048,1.64,1991,1853,17.0,81,4.2
5_3048,1.69,1993,1305,16.1,87,4.2
5_3048,1.69,1993,1305,16.1,87,4.2
5_3048,1.71,1993,1305,16.1,87,4.2
5_3048,1.68,1993,1305,16.1,87,4.2
5_3048,1.67,1993,1305,16.1,87,4.2
5_3048,1.7,1994,1465,16.6,92,4.2
5_3048,1.67,1994,1465,16.6,92,4.2
5_3048,1.66,1994,1465,16.6,92,4.2
5_3048,1.68,1994,1465,16.6,92,4.2
5_3048,1.66,1994,1465,16.6,92,4.2
5_3048,2.12,1998,1167,18.2,54,4.2
5_3048,1.88,1998,1167,18.2,54,4.2
5_3048,2.02,1998,1167,18.2,54,4.2
5_3048,2.0,1998,1167,18.2,54,4.2
5_3048,2.85,2001,1652,16.9,193,4.2
5_3048,2.88,2001,1652,16.9,193,4.2
5_3048,2.88,2001,1652,16.9,193,4.2
5_3048,2.87,2001,1652,16.9,193,4.2
5_3048,2.86,2001,1652,16.9,193,4.2
5_3048,3.57,2003,1547,16.6,153,4.2
5_3048,3.54,2003,1547,16.6,153,4.2
5_3048,3.55,2003,1547,16.6,153,4.2
5_3048,3.56,2003,1547,16.6,153,4.2
5_3048,3.5,2003,1547,16.6,153,4.2
5_3048,3.92,2004,1679,16.9,124,4.2
5_3048,3.69,2004,1679,16.9,124,4.2
5_3048,3.93,2004,1679,16.9,124,4.2
5_3048,3.74,2004,1679,16.9,124,4.2
5_3048,3.51,2004,1679,16.9,124,4.2
6_1253,1.74,1989,810,15.8,210,5.0
6_1253,1.74,1989,810,15.8,210,5.0
6_1253,1.73,1989,810,15.8,210,5.0
6_1253,1.72,1989,810,15.8,210,5.0
6_1253,1.79,1990,725,16.1,210,5.0
6_1253,1.71,1990,725,16.1,210,5.0
6_1253,1.75,1990,725,16.1,210,5.0
6_1253,1.73,1990,725,16.1,210,5.0
6_1253,1.74,1990,725,16.1,210,5.0
6_1253,1.69,1991,934,16.2,104,5.0
6_1253,1.75,1991,934,16.2,104,5.0
6_1253,1.76,1991,934,16.2,104,5.0
6_1253,1.71,1991,934,16.2,104,5.0
6_1253,1.68,1991,934,16.2,104,5.0
6_1253,1.74,1991,934,16.2,104,5.0
6_1253,1.72,1991,934,16.2,104,5.0
6_1253,1.73,1991,934,16.2,104,5.0
6_1253,1.74,1991,934,16.2,104,5.0
6_1253,1.7,1991,934,16.2,104,5.0
6_1253,1.66,1992,977,17.0,51,5.0
6_1253,1.76,1992,977,17.0,51,5.0
6_1253,1.78,1992,977,17.0,51,5.0
6_1253,1.76,1992,977,17.0,51,5.0
6_1253,1.75,1992,977,17.0,51,5.0
6_1253,1.77,1992,977,17.0,51,5.0
6_1253,1.78,1992,977,17.0,51,5.0
6_1253,1.76,1992,977,17.0,51,5.0
6_1253,1.76,1992,977,17.0,51,5.0
6_1253,1.77,1993,1484,15.9,151,5.0
6_1253,1.79,1993,1484,15.9,151,5.0
6_1253,1.8,1993,1484,15.9,151,5.0
6_1253,1.8,1993,1484,15.9,151,5.0
6_1253,1.75,1993,1484,15.9,151,5.0
6_1253,1.78,1993,1484,15.9,151,5.0
6_1253,1.75,1993,1484,15.9,151,5.0
6_1253,1.75,1993,1484,15.9,151,5.0
6_1253,1.77,1993,1484,15.9,151,5.0
6_1253,1.79,1993,1484,15.9,151,5.0
6_1253,1.86,1994,894,15.9,160,5.0
6_1253,1.85,1994,894,15.9,160,5.0
6_1253,1.84,1994,894,15.9,160,5.0
6_1253,1.82,1994,894,15.9,160,5.0
6_1253,1.79,1994,894,15.9,160,5.0
6_1253,1.89,1994,894,15.9,160,5.0
6_1253,1.84,1994,894,15.9,160,5.0
6_1253,1.84,1994,894,15.9,160,5.0
6_1253,2.19,1998,1794,15.4,201,5.0
6_1253,2.09,1998,1794,15.4,201,5.0
6_1253,2.05,1998,1794,15.4,201,5.0
6_1253,2.04,1998,1794,15.4,201,5.0
6_1253,2.14,1998,1794,15.4,201,5.0
6_1253,2.22,1999,801,15.8,212,5.0
6_1253,2.15,1999,801,15.8,212,5.0
6_1253,2.3,1999,801,15.8,212,5.0
6_1253,2.16,1999,801,15.8,212,5.0
6_1253,2.14,1999,801,15.8,212,5.0
6_1253,2.25,2001,1298,16.8,238,5.0
6_1253,2.22,2001,1298,16.8,238,5.0
6_1253,2.21,2001,1298,16.8,238,5.0
6_1253,2.22,2001,1298,16.8,238,5.0
6_1253,2.19,2001,1298,16.8,238,5.0
6_1253,2.05,2003,1359,16.6,266,5.0
6_1253,2.01,2003,1359,16.6,266,5.0
6_1253,2.03,2003,1359,16.6,266,5.0
6_1253,2.06,2003,1359,16.6,266,5.0
6_1253,2.02,2003,1359,16.6,266,5.0
6_1253,2.11,2005,1735,16.7,298,5.0
6_1253,2.07,2005,1735,16.7,298,5.0
6_1253,2.16,2005,1735,16.7,298,5.0
6_1253,2.14,2005,1735,16.7,298,5.0
6_1253,2.2,2005,1735,16.7,298,5.0
6_1253,2.31,2007,868,17.6,333,5.0
6_1253,2.39,2007,868,17.6,333,5.0
6_1253,2.4,2007,868,17.6,333,5.0
6_1253,2.37,2007,868,17.6,333,5.0
6_1253,2.35,2007,868,17.6,333,5.0
6_2004,1.48,1990,193,18.1,1962,6.1
6_2004,1.49,1990,193,18.1,1962,6.1
6_2004,1.45,1990,193,18.1,1962,6.1
6_2004,1.46,1990,193,18.1,1962,6.1
6_2004,1.48,1990,193,18.1,1962,6.1
6_2004,1.68,1991,385,17.9,1752,6.1
6_2004,1.62,1991,385,17.9,1752,6.1
6_2004,1.66,1991,385,17.9,1752,6.1
6_2004,1.67,1991,385,17.9,1752,6.1
6_2004,1.67,1991,385,17.9,1752,6.1
6_2004,1.86,1992,447,18.4,3000,6.1
6_2004,1.8,1992,447,18.4,3000,6.1
6_2004,1.75,1992,447,18.4,3000,6.1
6_2004,1.92,1992,447,18.4,3000,6.1
6_2004,1.87,1992,447,18.4,3000,6.1
6_2004,2.11,1993,672,17.9,3000,6.1
6_2004,2.1,1993,672,17.9,3000,6.1
6_2004,2.11,1993,672,17.9,3000,6.1
6_2004,2.15,1993,672,17.9,3000,6.1
6_2647,0.9,1989,434,15.1,520,4.7
6_2647,0.88,1989,434,15.1,520,4.7
6_2647,0.9,1989,434,15.1,520,4.7
6_2647,0.91,1989,434,15.1,520,4.7
6_2647,0.88,1989,434,15.1,520,4.7
6_2647,0.96,1991,544,15.9,327,4.7
6_2647,0.95,1991,544,15.9,327,4.7
6_2647,0.98,1991,544,15.9,327,4.7
6_2647,0.94,1991,544,15.9,327,4.7
6_2647,0.97,1991,544,15.9,327,4.7
6_2647,0.92,1992,599,16.7,269,4.7
6_2647,0.91,1992,599,16.7,269,4.7
6_2647,0.93,1992,599,16.7,269,4.7
6_2647,0.91,1992,599,16.7,269,4.7
6_2647,0.96,1993,771,16.0,430,4.7
6_2647,0.92,1993,771,16.0,430,4.7
6_2647,0.94,1993,771,16.0,430,4.7
6_2647,0.95,1993,771,16.0,430,4.7
6_2647,0.95,1993,771,16.0,430,4.7
6_2647,0.89,1994,579,15.8,530,4.7
6_2647,0.9,1994,579,15.8,530,4.7
6_2647,0.87,1994,579,15.8,530,4.7
6_2647,0.88,1994,579,15.8,530,4.7
6_2647,0.89,1994,579,15.8,530,4.7
6_2647,0.95,1997,501,17.0,416,4.7
6_2647,0.91,1997,501,17.0,416,4.7
6_2647,0.98,1997,501,17.0,416,4.7
6_2647,1.02,1997,501,17.0,416,4.7
6_2647,1.13,1998,1146,15.6,402,4.7
6_2647,1.11,1998,1146,15.6,402,4.7
6_2647,1.14,1998,1146,15.6,402,4.7
6_2647,1.08,1998,1146,15.6,402,4.7
6_2647,1.07,1998,1146,15.6,402,4.7
6_2647,1.23,1999,566,15.4,474,4.7
6_2647,1.25,1999,566,15.4,474,4.7
6_2647,1.24,1999,566,15.4,474,4.7
6_2647,1.26,1999,566,15.4,474,4.7
6_2647,1.26,1999,566,15.4,474,4.7
6_2647,1.47,2001,715,16.6,557,4.7
6_2647,1.47,2001,715,16.6,557,4.7
6_2647,1.48,2001,715,16.6,557,4.7
6_2647,1.47,2001,715,16.6,557,4.7
6_2647,1.49,2001,715,16.6,557,4.7
6_2647,1.59,2002,576,16.3,598,4.7
6_2647,1.64,2002,576,16.3,598,4.7
6_2647,1.64,2002,576,16.3,598,4.7
6_2647,1.65,2002,576,16.3,598,4.7
6_2647,1.63,2002,576,16.3,598,4.7
6_2647,1.86,2004,543,16.2,660,4.7
6_2647,1.81,2004,543,16.2,660,4.7
6_2647,1.91,2004,543,16.2,660,4.7
6_2647,1.86,2004,543,16.2,660,4.7
6_2647,1.85,2004,543,16.2,660,4.7
6_2647,2.34,2007,481,16.3,766,4.7
6_2647,2.19,2007,481,16.3,766,4.7
6_2647,2.22,2007,481,16.3,766,4.7
6_2647,2.28,2007,481,16.3,766,4.7
6_2647,2.19,2007,481,16.3,766,4.7
6_8151,0.68,1990,92,22.9,2237,3.5
6_8151,0.66,1990,92,22.9,2237,3.5
6_8151,0.75,1990,92,22.9,2237,3.5
6_8151,0.81,1990,92,22.9,2237,3.5
6_8151,0.64,1990,92,22.9,2237,3.5
6_8151,2.49,1992,219,23.2,1938,3.5
6_8151,2.55,1992,219,23.2,1938,3.5
6_8151,2.57,1992,219,23.2,1938,3.5
6_8151,2.73,1992,219,23.2,1938,3.5
6_8151,2.5,1992,219,23.2,1938,3.5
6_8201,1.32,1990,166,19.3,133,4.3
6_8201,1.32,1990,166,19.3,133,4.3
6_8201,1.32,1990,166,19.3,133,4.3
6_8201,1.32,1990,166,19.3,133,4.3
6_8201,1.33,1990,166,19.3,133,4.3
6_8201,1.27,1991,212,18.7,125,4.3
6_8201,1.31,1991,212,18.7,125,4.3
6_8201,1.3,1991,212,18.7,125,4.3
6_8201,1.32,1991,212,18.7,125,4.3
6_8201,1.35,1991,212,18.7,125,4.3
6_8201,1.41,1992,219,18.9,142,4.3
6_8201,1.4,1992,219,18.9,142,4.3
6_8201,1.39,1992,219,18.9,142,4.3
6_8201,1.38,1992,219,18.9,142,4.3
6_8201,1.41,1992,219,18.9,142,4.3
6_8201,1.4,1993,221,18.5,173,4.3
6_8201,1.42,1993,221,18.5,173,4.3
6_8201,1.43,1993,221,18.5,173,4.3
6_8201,1.44,1993,221,18.5,173,4.3
6_8201,1.37,1995,271,18.7,163,4.3
6_8201,1.38,1995,271,18.7,163,4.3
6_8201,1.36,1995,271,18.7,163,4.3
6_8201,1.36,1995,271,18.7,163,4.3
6_8201,1.38,1995,271,18.7,163,4.3
6_8201,1.55,1997,154,18.3,478,4.3
6_8201,1.55,1997,154,18.3,478,4.3
6_8201,1.52,1997,154,18.3,478,4.3
6_8201,1.53,1997,154,18.3,478,4.3
6_8201,1.49,1997,154,18.3,478,4.3
6_8201,1.54,1998,377,17.0,488,4.3
6_8201,1.55,1998,377,17.0,488,4.3
6_8201,1.54,1998,377,17.0,488,4.3
6_8201,1.55,1998,377,17.0,488,4.3
6_8201,1.53,1998,377,17.0,488,4.3
6_8201,1.62,1999,144,17.3,616,4.3
6_8201,1.61,1999,144,17.3,616,4.3
6_8201,1.6,1999,144,17.3,616,4.3
6_8201,1.61,1999,144,17.3,616,4.3
6_8201,1.58,1999,144,17.3,616,4.3
6_8201,1.64,2001,200,18.6,655,4.3
6_8201,1.64,2001,200,18.6,655,4.3
6_8201,1.63,2001,200,18.6,655,4.3
6_8201,1.63,2001,200,18.6,655,4.3
6_8201,1.62,2002,109,18.3,714,4.3
6_8201,1.63,2002,109,18.3,714,4.3
6_8201,1.6,2002,109,18.3,714,4.3
6_8201,1.61,2002,109,18.3,714,4.3
6_8201,1.6,2002,109,18.3,714,4.3
6_8201,1.65,2004,150,18.2,690,4.3
6_8201,1.68,2004,150,18.2,690,4.3
6_8201,1.64,2004,150,18.2,690,4.3
6_8201,1.66,2004,150,18.2,690,4.3
6_8201,1.63,2004,150,18.2,690,4.3
6_8201,1.67,2005,210,18.2,728,4.3
6_8201,1.67,2005,210,18.2,728,4.3
6_8201,1.67,2005,210,18.2,728,4.3
6_8201,1.66,2005,210,18.2,728,4.3
6_8201,1.67,2005,210,18.2,728,4.3
85_1801,1.79,1989,1177,5.1,586,2.8
85_1801,1.74,1989,1177,5.1,586,2.8
85_1801,1.75,1989,1177,5.1,586,2.8
85_1801,1.72,1989,1177,5.1,586,2.8
85_1801,1.76,1989,1177,5.1,586,2.8
85_1801,2.0,1990,1533,5.2,446,2.8
85_1801,2.01,1990,1533,5.2,446,2.8
85_1801,2.05,1990,1533,5.2,446,2.8
85_1801,2.0,1990,1533,5.2,446,2.8
85_1801,2.04,1990,1533,5.2,446,2.8
85_1801,2.15,1991,1459,4.3,468,2.8
85_1801,2.12,1991,1459,4.3,468,2.8
85_1801,2.13,1991,1459,4.3,468,2.8
85_1801,2.17,1991,1459,4.3,468,2.8
85_1801,2.14,1991,1459,4.3,468,2.8
85_1801,2.13,1992,1480,4.0,474,2.8
85_1801,2.12,1992,1480,4.0,474,2.8
85_1801,2.13,1992,1480,4.0,474,2.8
85_1801,2.17,1992,1480,4.0,474,2.8
85_1801,2.14,1992,1480,4.0,474,2.8
85_1801,2.47,1993,1471,4.3,167,2.8
85_1801,2.46,1993,1471,4.3,167,2.8
85_1801,2.43,1993,1471,4.3,167,2.8
85_1801,2.46,1993,1471,4.3,167,2.8
85_1801,2.48,1993,1471,4.3,167,2.8
85_1801,2.54,1994,1546,5.2,446,2.8
85_1801,2.49,1994,1546,5.2,446,2.8
85_1801,2.52,1994,1546,5.2,446,2.8
85_1801,2.55,1994,1546,5.2,446,2.8
85_1801,2.55,1994,1546,5.2,446,2.8
85_1801,2.64,1995,1511,4.9,433,2.8
85_1801,2.63,1995,1511,4.9,433,2.8
85_1801,2.62,1995,1511,4.9,433,2.8
85_1801,2.66,1995,1511,4.9,433,2.8
85_1801,2.65,1995,1511,4.9,433,2.8
85_1801,2.97,1997,1241,4.9,290,2.8
85_1801,2.98,1997,1241,4.9,290,2.8
85_1801,2.95,1997,1241,4.9,290,2.8
85_1801,2.95,1997,1241,4.9,290,2.8
85_1801,2.97,1997,1241,4.9,290,2.8
85_1801,3.07,1998,1128,6.2,395,2.8
85_1801,3.12,1998,1128,6.2,395,2.8
85_1801,3.13,1998,1128,6.2,395,2.8
85_1801,3.14,1998,1128,6.2,395,2.8
85_1801,3.13,1998,1128,6.2,395,2.8
85_1801,3.1,1999,1211,7.2,404,2.8
85_1801,3.14,1999,1211,7.2,404,2.8
85_1801,3.03,1999,1211,7.2,404,2.8
85_1801,3.15,1999,1211,7.2,404,2.8
85_1801,3.14,1999,1211,7.2,404,2.8
85_1801,3.33,2001,1300,5.8,424,2.8
85_1801,3.33,2001,1300,5.8,424,2.8
85_1801,3.3,2001,1300,5.8,424,2.8
85_1801,3.26,2001,1300,5.8,424,2.8
85_1801,3.33,2001,1300,5.8,424,2.8
85_1801,3.57,2003,1365,6.6,446,2.8
85_1801,3.44,2003,1365,6.6,446,2.8
85_1801,3.54,2003,1365,6.6,446,2.8
85_1801,3.56,2003,1365,6.6,446,2.8
85_1801,3.49,2003,1365,6.6,446,2.8
85_1801,3.93,2005,1668,6.7,468,2.8
85_1801,3.93,2005,1668,6.7,468,2.8
85_1801,4.03,2005,1668,6.7,468,2.8
85_1801,4.09,2005,1668,6.7,468,2.8
85_1801,4.04,2005,1668,6.7,468,2.8
85_1808,0.85,1989,1403,4.4,195,2.8
85_1808,0.86,1989,1403,4.4,195,2.8
85_1808,0.87,1989,1403,4.4,195,2.8
85_1808,0.85,1989,1403,4.4,195,2.8
85_1808,0.86,1989,1403,4.4,195,2.8
85_1808,0.96,1990,1552,4.2,200,2.8
85_1808,0.95,1990,1552,4.2,200,2.8
85_1808,0.98,1990,1552,4.2,200,2.8
85_1808,0.96,1990,1552,4.2,200,2.8
85_1808,0.92,1990,1552,4.2,200,2.8
85_1808,0.95,1991,1219,3.5,214,2.8
85_1808,0.94,1991,1219,3.5,214,2.8
85_1808,0.95,1991,1219,3.5,214,2.8
85_1808,0.94,1991,1219,3.5,214,2.8
85_1808,0.9,1992,1182,2.7,121,2.8
85_1808,0.88,1992,1182,2.7,121,2.8
85_1808,0.88,1992,1182,2.7,121,2.8
85_1808,0.9,1992,1182,2.7,121,2.8
85_1808,0.9,1992,1182,2.7,121,2.8
85_1808,0.87,1993,1589,3.7,70,2.8
85_1808,0.88,1993,1589,3.7,70,2.8
85_1808,0.86,1993,1589,3.7,70,2.8
85_1808,0.87,1993,1589,3.7,70,2.8
85_1808,0.84,1993,1589,3.7,70,2.8
85_1808,0.9,1994,1509,4.0,93,2.8
85_1808,0.9,1994,1509,4.0,93,2.8
85_1808,0.92,1994,1509,4.0,93,2.8
85_1808,0.92,1994,1509,4.0,93,2.8
85_1808,0.86,1995,1408,4.5,102,2.8
85_1808,0.86,1995,1408,4.5,102,2.8
85_1808,0.86,1995,1408,4.5,102,2.8
85_1808,0.87,1995,1408,4.5,102,2.8
85_1808,0.87,1995,1408,4.5,102,2.8
85_1808,0.85,1997,1385,3.9,113,2.8
85_1808,0.85,1997,1385,3.9,113,2.8
85_1808,0.85,1997,1385,3.9,113,2.8
85_1808,0.84,1997,1385,3.9,113,2.8
85_1808,0.85,1997,1385,3.9,113,2.8
85_1808,0.84,1999,1415,6.3,109,2.8
85_1808,0.83,1999,1415,6.3,109,2.8
85_1808,0.83,1999,1415,6.3,109,2.8
85_1808,0.82,1999,1415,6.3,109,2.8
85_1808,0.83,1999,1415,6.3,109,2.8
85_1808,0.8,2001,1118,5.3,106,2.8
85_1808,0.82,2001,1118,5.3,106,2.8
85_1808,0.79,2001,1118,5.3,106,2.8
85_1808,0.81,2001,1118,5.3,106,2.8
85_1808,0.8,2001,1118,5.3,106,2.8
85_1808,0.77,2003,1247,5.0,103,2.8
85_1808,0.77,2003,1247,5.0,103,2.8
85_1808,0.78,2003,1247,5.0,103,2.8
85_1808,0.77,2003,1247,5.0,103,2.8
85_1808,0.77,2003,1247,5.0,103,2.8
85_1808,0.8,2005,1134,5.5,100,2.8
85_1808,0.79,2005,1134,5.5,100,2.8
85_1808,0.8,2005,1134,5.5,100,2.8
85_1808,0.79,2005,1134,5.5,100,2.8
85_1808,0.8,2005,1134,5.5,100,2.8
85_1808,0.84,2010,1130,6.5,92,2.8
85_1808,0.84,2010,1130,6.5,92,2.8
85_1808,0.83,2010,1130,6.5,92,2.8
85_1808,0.83,2010,1130,6.5,92,2.8
85_1808,0.85,2010,1130,6.5,92,2.8
85_1808,0.84,2013,1526,5.5,88,2.8
85_1808,0.85,2013,1526,5.5,88,2.8
85_1808,0.83,2013,1526,5.5,88,2.8
85_1808,0.84,2013,1526,5.5,88,2.8
85_1808,0.85,2015,1279,4.3,85,2.8
85_1808,0.85,2015,1279,4.3,85,2.8
85_1808,0.86,2015,1279,4.3,85,2.8
85_1808,0.85,2015,1279,4.3,85,2.8
