STATE_CODE,STATE_CODE_EXP,SHRP_ID,VWS_ID,YEAR,MEAN_ANN_TEMP_AVG,FREEZE_INDEX_YR,FREEZE_THAW_YR
6,California,1253,061253,2005,16.7000007629395,0,1
6,California,1253,061253,2006,16.7000007629395,0,6
6,California,2004,062004,1976,17.2999992370605,0,25
6,California,2004,062004,1977,17.7999992370605,0,8
6,California,2004,062004,1978,17.5,0,7
6,California,2004,062004,1979,17.1000003814697,0,15
6,California,2004,062004,1980,18,0,0
6,California,2004,062004,1981,18.6000003814697,0,3
6,California,2004,062004,1982,16.8999996185303,0,12
6,California,2004,062004,1983,17.8999996185303,0,6
6,California,2004,062004,1984,18.7000007629395,0,5
6,California,2004,062004,1985,17.5,0,9
6,California,2004,062004,1986,18.1000003814697,0,1
6,California,2004,062004,1987,17.5,0,16
6,California,2004,062004,1988,17.7000007629395,0,9
6,California,2004,062004,1989,18,0,9
6,California,2004,062004,1990,18.1000003814697,0,16
6,California,2004,062004,1991,17.8999996185303,0,4
6,California,2004,062004,1992,18.3999996185303,0,7
6,California,2004,062004,1993,17.8999996185303,0,2
6,California,2004,062004,1994,18.2000007629395,0,8
6,California,2004,062004,1995,18.7000007629395,0,2
6,California,2004,062004,1996,18.7000007629395,0,6
6,California,2004,062004,1997,18.6000003814697,0,4
6,California,2004,062004,1998,17.2000007629395,0,11
6,California,2004,062004,1999,18,0,5
6,California,2004,062004,2000,18.6000003814697,0,6
6,California,2004,062004,2001,17.7000007629395,0,9
6,California,2004,062004,2002,17.6000003814697,0,11
6,California,2004,062004,2003,18.1000003814697,0,4
6,California,2004,062004,2004,17.6000003814697,0,5
6,California,2004,062004,2005,18.1000003814697,0,0
6,California,2004,062004,2006,17.7000007629395,0,2
6,California,2004,062004,2007,17,0,9
6,California,2004,062004,2008,18.2999992370605,0,3
6,California,2004,062004,2009,18,0,1
6,California,2004,062004,2010,18,0,1
6,California,2004,062004,2011,18.1000003814697,0,3
6,California,2004,062004,2012,19.1000003814697,0,0
6,California,8151,068151,1967,22.8999996185303,0,1
6,California,8151,068151,1968,22.8999996185303,0,5
6,California,8151,068151,1969,23.2999992370605,0,1
6,California,8151,068151,1970,22.6000003814697,0,3
6,California,8151,068151,1971,22.1000003814697,0,9
6,California,8151,068151,1972,22.7000007629395,0,7
6,California,8151,068151,1973,22.2000007629395,0,4
6,California,8151,068151,1974,22.7999992370605,0,3
6,California,8151,068151,1975,21.8999996185303,0,4
6,California,8151,068151,1976,22.3999996185303,0,7
6,California,8151,068151,1977,23,0,0
6,California,8151,068151,1978,22.1000003814697,0,0
6,California,8151,068151,1979,22.2000007629395,0,5
6,California,8151,068151,1980,22.5,0,0
6,California,8151,068151,1981,23.5,0,0
6,California,8151,068151,1982,21.2000007629395,0,9
6,California,8151,068151,1983,22,0,4
6,California,8151,068151,1984,22.2999992370605,0,1
6,California,8151,068151,1985,22.2000007629395,0,8
6,California,8151,068151,1986,22.7000007629395,0,2
6,California,8151,068151,1987,22.1000003814697,0,12
6,California,8151,068151,1988,22.6000003814697,0,9
6,California,8151,068151,1989,23.1000003814697,0,12
6,California,8151,068151,1990,22.8999996185303,0,12
6,California,8151,068151,1991,22.7000007629395,0,0
6,California,8151,068151,1992,23.2000007629395,0,1
6,California,8151,068151,1993,22.5,0,1
6,California,8151,068151,1994,23.6000003814697,0,3
6,California,8151,068151,1995,24.1000003814697,0,0
6,California,8151,068151,1996,24.2999992370605,0,1
6,California,8151,068151,1997,23.2999992370605,0,1
6,California,8151,068151,1998,21.8999996185303,0,3
6,California,8151,068151,1999,22.7000007629395,0,1
6,California,8151,068151,2000,23.3999996185303,0,0
6,California,8151,068151,2001,23.2999992370605,0,4
6,California,8151,068151,2002,23.1000003814697,0,8
6,California,8151,068151,2003,23.5,0,3
6,California,8151,068151,2004,23,0,2
6,California,8151,068151,2005,23.3999996185303,0,0
6,California,8151,068151,2006,23.6000003814697,0,2
6,California,8151,068151,2007,23.7000007629395,0,9
6,California,8151,068151,2008,23,0,1
6,California,8151,068151,2009,23.1000003814697,0,3
6,California,8151,068151,2010,22.6000003814697,0,1
6,California,8151,068151,2011,21.7999992370605,0,13
6,California,8151,068151,2012,23.2000007629395,0,3
6,California,8201,068201,1971,18.2999992370605,0,7
6,California,8201,068201,1972,18.7999992370605,0,17
6,California,8201,068201,1973,19.2999992370605,0,3
6,California,8201,068201,1974,19.7000007629395,0,2
6,California,8201,068201,1975,18.7999992370605,0,6
6,California,8201,068201,1976,19.5,0,2
6,California,8201,068201,1977,19.7000007629395,0,1
6,California,8201,068201,1978,19.8999996185303,0,4
6,California,8201,068201,1979,20.3999996185303,0,1
6,California,8201,068201,1980,19.5,0,1
6,California,8201,068201,1981,20.5,0,1
6,California,8201,068201,1982,19.2000007629395,0,2
6,California,8201,068201,1983,19,0,7
6,California,8201,068201,1984,19.7999992370605,0,0
6,California,8201,068201,1985,18.6000003814697,0,8
6,California,8201,068201,1986,19.7000007629395,0,1
6,California,8201,068201,1987,19.6000003814697,0,9
6,California,8201,068201,1988,19.7999992370605,0,6
6,California,8201,068201,1989,19.6000003814697,0,18
6,California,8201,068201,1990,19.2999992370605,3,16
6,California,8201,068201,1991,18.7000007629395,0,9
6,California,8201,068201,1992,18.8999996185303,0,14
6,California,8201,068201,1993,18.5,0,9
6,California,8201,068201,1994,18.1000003814697,0,11
6,California,8201,068201,1995,18.7000007629395,0,1
6,California,8201,068201,1996,18.6000003814697,0,2
6,California,8201,068201,1997,18.2999992370605,0,12
6,California,8201,068201,1998,17,2,14
6,California,8201,068201,1999,17.2999992370605,0,26
6,California,8201,068201,2000,18,0,22
6,California,8201,068201,2001,18.6000003814697,0,10
6,California,8201,068201,2002,18.2999992370605,0,19
6,California,8201,068201,2003,18.7000007629395,0,8
6,California,8201,068201,2004,18.2000007629395,0,16
6,California,8201,068201,2005,18.2000007629395,0,1
6,California,8201,068201,2006,18.2000007629395,0,17
6,California,8201,068201,2007,18.2000007629395,0,27
6,California,8201,068201,2008,18.7000007629395,0,5
6,California,8201,068201,2009,19,0,5
6,California,8201,068201,2010,18.2999992370605,0,4
6,California,8201,068201,2011,17.5,0,18
6,California,8201,068201,2012,18.8999996185303,0,8
29,Missouri,1005,291005,1960,13.1000003814697,259,65
29,Missouri,1005,291005,1961,13.3999996185303,128,57
29,Missouri,1005,291005,1962,13.5,245,52
29,Missouri,1005,291005,1963,13.8000001907349,334,54
29,Missouri,1005,291005,1964,14.3000001907349,100,71
29,Missouri,1005,291005,1965,14.1999998092651,173,59
29,Missouri,1005,291005,1966,13.3999996185303,121,43
29,Missouri,1005,291005,1967,13.1999998092651,79,37
29,Missouri,1005,291005,1968,13.5,132,50
29,Missouri,1005,291005,1969,12.6000003814697,105,77
29,Missouri,1005,291005,1970,12.6999998092651,276,81
29,Missouri,1005,291005,1971,13.5,184,82
29,Missouri,1005,291005,1972,13.1999998092651,256,77
29,Missouri,1005,291005,1973,13.8999996185303,199,59
29,Missouri,1005,291005,1974,13.1000003814697,187,79
29,Missouri,1005,291005,1975,13.3999996185303,116,98
29,Missouri,1005,291005,1976,12.6000003814697,201,99
29,Missouri,1005,291005,1977,13.3000001907349,372,75
29,Missouri,1005,291005,1978,12.3000001907349,406,69
29,Missouri,1005,291005,1979,12,384,90
29,Missouri,1005,291005,1980,12.8999996185303,262,92
29,Missouri,1005,291005,1981,13.3000001907349,196,95
29,Missouri,1005,291005,1982,12.6000003814697,301,92
29,Missouri,1005,291005,1983,12.5,291,87
29,Missouri,1005,291005,1984,12.8000001907349,170,93
29,Missouri,1005,291005,1985,12.3000001907349,386,79
29,Missouri,1005,291005,1986,13.8999996185303,130,92
29,Missouri,1005,291005,1987,13.8000001907349,82,90
29,Missouri,1005,291005,1988,12.6000003814697,245,109
29,Missouri,1005,291005,1989,12.3999996185303,328,89
29,Missouri,1005,291005,1990,14.3000001907349,86,84
29,Missouri,1005,291005,1991,14.1000003814697,132,79
29,Missouri,1005,291005,1992,13.1999998092651,34,84
29,Missouri,1005,291005,1993,12.8000001907349,163,78
29,Missouri,1005,291005,1994,13.6000003814697,168,65
29,Missouri,1005,291005,1995,13.3000001907349,171,81
29,Missouri,1005,291005,1996,12.3999996185303,275,78
29,Missouri,1005,291005,1997,12.8999996185303,173,72
29,Missouri,1005,291005,1998,14.8000001907349,95,56
29,Missouri,1005,291005,1999,14.6999998092651,106,60
29,Missouri,1005,291005,2000,14.3000001907349,170,64
29,Missouri,1005,291005,2001,15,65,66
29,Missouri,1005,291005,2012,15.5,84,61
29,Missouri,1005,291005,2002,12.6000003814697,189,102
29,Missouri,1005,291005,2003,13.1000003814697,206,78
29,Missouri,1005,291005,2004,13.3999996185303,183,60
29,Missouri,1005,291005,2005,14.1000003814697,120,64
29,Missouri,1005,291005,2006,14.3000001907349,78,76
29,Missouri,1005,291005,2007,14,158,81
29,Missouri,1005,291005,2008,12.6000003814697,186,92
29,Missouri,1005,291005,2009,12.8999996185303,156,75
29,Missouri,1005,291005,2010,13.1999998092651,345,66
29,Missouri,1005,291005,2011,14.5,136,58
30,Montana,1001,301001,1948,7,714,93
30,Montana,1001,301001,1949,7.09999990463257,972,65
30,Montana,1001,301001,1950,5.80000019073486,964,101
30,Montana,1001,301001,1951,4.69999980926514,1098,92
30,Montana,1001,301001,1952,7.69999980926514,608,85
30,Montana,1001,301001,1953,9,245,107
30,Montana,1001,301001,1954,7.19999980926514,674,92
30,Montana,1001,301001,1955,5.69999980926514,983,84
30,Montana,1001,301001,1956,7.5,635,105
30,Montana,1001,301001,1957,7,743,94
30,Montana,1001,301001,1958,8.30000019073486,521,81
30,Montana,1001,301001,1959,7.09999990463257,627,97
30,Montana,1001,301001,1960,7.80000019073486,644,80
30,Montana,1001,301001,1961,8.19999980926514,462,123
30,Montana,1001,301001,1962,7.19999980926514,793,69
30,Montana,1001,301001,1996,4.90000009536743,1169,115
30,Montana,1001,301001,1997,7.09999990463257,559,120
30,Montana,1001,301001,1998,7.90000009536743,497,126
30,Montana,1001,301001,1999,8.5,185,133
30,Montana,1001,301001,2000,7.19999980926514,547,134
30,Montana,1001,301001,2001,8.19999980926514,397,140
30,Montana,1001,301001,2002,6.30000019073486,622,133
30,Montana,1001,301001,2003,7.80000019073486,578,120
30,Montana,1001,301001,2004,7.40000009536743,410,132
30,Montana,1001,301001,2005,7.5,617,105
30,Montana,1001,301001,2006,8.19999980926514,405,130
30,Montana,1001,301001,2007,7.90000009536743,528,103
30,Montana,1001,301001,2008,6.5,617,142
30,Montana,1001,301001,2009,6.40000009536743,683,139
30,Montana,1001,301001,2010,6.90000009536743,524,119
30,Montana,1001,301001,2011,6.90000009536743,539,130
30,Montana,1001,301001,1963,8.30000019073486,678,90
30,Montana,1001,301001,1964,7,764,100
30,Montana,1001,301001,1965,6.69999980926514,755,87
30,Montana,1001,301001,1966,7.09999990463257,786,97
30,Montana,1001,301001,1967,7.69999980926514,640,101
30,Montana,1001,301001,1968,6.90000009536743,654,100
30,Montana,1001,301001,1969,6.09999990463257,1148,73
30,Montana,1001,301001,1970,6.69999980926514,773,123
30,Montana,1001,301001,1971,7,806,103
30,Montana,1001,301001,1972,6.30000019073486,941,106
30,Montana,1001,301001,1973,8.10000038146973,599,99
30,Montana,1001,301001,1974,8.30000019073486,435,108
30,Montana,1001,301001,1975,5.69999980926514,924,96
30,Montana,1001,301001,1976,8.5,493,105
30,Montana,1001,301001,1977,7.19999980926514,682,107
30,Montana,1001,301001,1978,5.19999980926514,1273,75
30,Montana,1001,301001,1979,7,849,106
30,Montana,1001,301001,2012,8.10000038146973,403,129
30,Montana,1001,301001,1980,6.90000009536743,702,121
30,Montana,1001,301001,1981,8,329,127
30,Montana,1001,301001,1982,5.19999980926514,862,133
30,Montana,1001,301001,1983,6.80000019073486,615,136
30,Montana,1001,301001,1984,6.69999980926514,569,135
30,Montana,1001,301001,1985,5.5,931,110
30,Montana,1001,301001,1986,7.69999980926514,421,130
30,Montana,1001,301001,1987,8.60000038146973,313,122
30,Montana,1001,301001,1988,7.90000009536743,525,117
30,Montana,1001,301001,1989,6,774,116
30,Montana,1001,301001,1990,7.30000019073486,603,127
30,Montana,1001,301001,1991,7.5,465,138
30,Montana,1001,301001,1992,7.69999980926514,373,145
30,Montana,1001,301001,1993,5.5,735,128
30,Montana,1001,301001,1994,7.69999980926514,542,125
30,Montana,1001,301001,1995,6.80000019073486,529,127
34,New Jersey,1638,341638,1962,11.1999998092651,239,82
34,New Jersey,1638,341638,1963,11.1000003814697,297,73
34,New Jersey,1638,341638,1964,12.3000001907349,116,88
34,New Jersey,1638,341638,1965,11.6999998092651,168,81
34,New Jersey,1638,341638,1966,11.6999998092651,191,72
34,New Jersey,1638,341638,1967,11.5,147,90
34,New Jersey,1638,341638,1968,12,226,80
34,New Jersey,1638,341638,1969,11.8999996185303,134,99
34,New Jersey,1638,341638,1970,12.3000001907349,200,82
34,New Jersey,1638,341638,1971,12.6999998092651,145,68
34,New Jersey,1638,341638,1972,11.8999996185303,118,83
34,New Jersey,1638,341638,1973,13.1999998092651,104,66
34,New Jersey,1638,341638,1974,12.5,83,82
34,New Jersey,1638,341638,1975,12.8999996185303,69,90
34,New Jersey,1638,341638,1976,12.1000003814697,178,87
34,New Jersey,1638,341638,1977,12.5,284,62
34,New Jersey,1638,341638,1978,11.6999998092651,250,71
34,New Jersey,1638,341638,1979,12.3999996185303,232,57
34,New Jersey,1638,341638,1980,12.3999996185303,191,81
34,New Jersey,1638,341638,1981,12.1000003814697,188,81
34,New Jersey,1638,341638,1982,12.1999998092651,206,76
34,New Jersey,1638,341638,1983,12.8000001907349,138,68
34,New Jersey,1638,341638,1984,12.5,159,73
34,New Jersey,1638,341638,1985,12.8999996185303,179,73
34,New Jersey,1638,341638,1986,12.8000001907349,113,80
34,New Jersey,1638,341638,1987,12.6999998092651,103,89
34,New Jersey,1638,341638,1988,12.1999998092651,176,86
34,New Jersey,1638,341638,1989,12,206,82
34,New Jersey,1638,341638,1990,13.8000001907349,30,70
34,New Jersey,1638,341638,1991,13.8999996185303,50,83
34,New Jersey,1638,341638,1992,12.1999998092651,70,82
34,New Jersey,1638,341638,1993,12.8999996185303,111,76
34,New Jersey,1638,341638,1994,13,181,72
34,New Jersey,1638,341638,1995,13.1000003814697,135,85
34,New Jersey,1638,341638,1996,12.3000001907349,175,70
34,New Jersey,1638,341638,1997,12.6999998092651,72,74
34,New Jersey,1638,341638,1998,14.5,31,48
34,New Jersey,1638,341638,1999,13.6999998092651,67,70
34,New Jersey,1638,341638,2000,12.6000003814697,150,71
34,New Jersey,1638,341638,2001,13.5,51,79
34,New Jersey,1638,341638,2002,13.3999996185303,33,82
34,New Jersey,1638,341638,2003,13.1000003814697,140,65
34,New Jersey,1638,341638,2004,13.5,154,62
34,New Jersey,1638,341638,2005,13.8999996185303,132,70
34,New Jersey,1638,341638,2006,14.6000003814697,19,55
34,New Jersey,1638,341638,2007,13.5,138,75
34,New Jersey,1638,341638,2008,13.6999998092651,66,70
34,New Jersey,1638,341638,2009,13.1999998092651,125,64
34,New Jersey,1638,341638,2010,14.3000001907349,101,70
34,New Jersey,1638,341638,2011,14.3000001907349,82,66
34,New Jersey,1638,341638,2012,14.8000001907349,29,46
34,New Jersey,1638,341638,1961,11.5,255,69
85,Newfoundland,1801,851801,1980,4.59999990463257,449,95
85,Newfoundland,1801,851801,1981,6.30000019073486,243,100
85,Newfoundland,1801,851801,1982,4.69999980926514,521,105
85,Newfoundland,1801,851801,1983,5.90000009536743,374,85
85,Newfoundland,1801,851801,1984,5.59999990463257,425,102
85,Newfoundland,1801,851801,1985,4.09999990463257,623,109
85,Newfoundland,1801,851801,1986,4.59999990463257,492,116
85,Newfoundland,1801,851801,1987,5.09999990463257,489,78
85,Newfoundland,1801,851801,1988,5.69999980926514,418,99
85,Newfoundland,1801,851801,1989,5.09999990463257,637,93
85,Newfoundland,1801,851801,1990,5.19999980926514,595,99
85,Newfoundland,1801,851801,1991,4.30000019073486,580,104
85,Newfoundland,1801,851801,1992,4,646,102
85,Newfoundland,1801,851801,1993,4.30000019073486,602,93
85,Newfoundland,1801,851801,1994,5.19999980926514,611,100
85,Newfoundland,1801,851801,1995,4.90000009536743,492,88
85,Newfoundland,1801,851801,1996,5.80000019073486,356,98
85,Newfoundland,1801,851801,1997,4.90000009536743,509,97
85,Newfoundland,1801,851801,1998,6.19999980926514,322,103
85,Newfoundland,1801,851801,1999,7.19999980926514,220,103
85,Newfoundland,1801,851801,2000,6.30000019073486,303,110
85,Newfoundland,1801,851801,2001,5.80000019073486,403,94
85,Newfoundland,1801,851801,2002,5.59999990463257,433,104
85,Newfoundland,1801,851801,2003,6.59999990463257,475,81
85,Newfoundland,1801,851801,2004,6.40000009536743,277,100
85,Newfoundland,1801,851801,2005,6.69999980926514,308,93
85,Newfoundland,1801,851801,2006,7.69999980926514,233,87
85,Newfoundland,1801,851801,2007,5.80000019073486,428,85
85,Newfoundland,1801,851801,2008,3.20000004768372,439,95
85,Newfoundland,1801,851801,2009,5.80000019073486,374,99
85,Newfoundland,1801,851801,2010,6.5,231,74
85,Newfoundland,1801,851801,2011,5.59999990463257,344,102
85,Newfoundland,1801,851801,2012,-2.70000004768372,258,41
85,Newfoundland,1808,851808,1980,4.5,627,72
85,Newfoundland,1808,851808,1981,6.19999980926514,343,102
85,Newfoundland,1808,851808,1982,3.90000009536743,825,88
85,Newfoundland,1808,851808,1983,5.80000019073486,529,80
85,Newfoundland,1808,851808,1984,5,633,101
85,Newfoundland,1808,851808,1985,3.59999990463257,813,81
85,Newfoundland,1808,851808,1986,4.09999990463257,745,89
85,Newfoundland,1808,851808,1987,5,668,74
85,Newfoundland,1808,851808,1988,4.90000009536743,650,84
85,Newfoundland,1808,851808,1989,4.40000009536743,876,81
85,Newfoundland,1808,851808,1990,4.19999980926514,901,101
85,Newfoundland,1808,851808,1991,3.5,858,95
85,Newfoundland,1808,851808,1992,2.70000004768372,1037,91
85,Newfoundland,1808,851808,1993,3.70000004768372,933,92
85,Newfoundland,1808,851808,1994,4,883,97
85,Newfoundland,1808,851808,1995,4.5,749,78
85,Newfoundland,1808,851808,1996,5.19999980926514,547,99
85,Newfoundland,1808,851808,1997,3.90000009536743,782,90
85,Newfoundland,1808,851808,1998,5.59999990463257,503,103
85,Newfoundland,1808,851808,1999,6.30000019073486,402,100
85,Newfoundland,1808,851808,2000,5.40000009536743,505,90
85,Newfoundland,1808,851808,2001,5.30000019073486,581,112
85,Newfoundland,1808,851808,2002,4.09999990463257,664,91
85,Newfoundland,1808,851808,2003,5,783,72
85,Newfoundland,1808,851808,2004,4.90000009536743,570,89
85,Newfoundland,1808,851808,2005,5.5,571,93
85,Newfoundland,1808,851808,2006,6.5,398,79
85,Newfoundland,1808,851808,2007,4.90000009536743,664,81
85,Newfoundland,1808,851808,2008,5.09999990463257,612,76
85,Newfoundland,1808,851808,2009,5.19999980926514,563,90
85,Newfoundland,1808,851808,2010,6.5,274,84
85,Newfoundland,1808,851808,2011,5.69999980926514,441,90
85,Newfoundland,1808,851808,2012,6.90000009536743,439,81
85,Newfoundland,1808,851808,2013,5.5,559,88
85,Newfoundland,1808,851808,2014,5.19999980926514,738,91
85,Newfoundland,1808,851808,2015,4.30000019073486,801,93
85,Newfoundland,1808,851808,2016,5.19999980926514,552,90
85,Newfoundland,1808,851808,2017,5.59999990463257,385,81
35,New Mexico,1022,351022,1977,10.1999998092651,230,132
35,New Mexico,1022,351022,1978,10.1000003814697,245,114
35,New Mexico,1022,351022,1979,9,355,134
35,New Mexico,1022,351022,1980,10.1000003814697,111,154
35,New Mexico,1022,351022,1981,10.6000003814697,91,141
35,New Mexico,1022,351022,1982,8.89999961853027,254,134
35,New Mexico,1022,351022,1983,9.39999961853027,189,139
35,New Mexico,1022,351022,1984,9.5,198,151
35,New Mexico,1022,351022,1985,9.69999980926514,263,116
35,New Mexico,1022,351022,1986,10.1000003814697,94,129
35,New Mexico,1022,351022,1987,9.19999980926514,318,120
35,New Mexico,1022,351022,1988,9.39999961853027,336,126
35,New Mexico,1022,351022,1989,10.6000003814697,215,120
35,New Mexico,1022,351022,1990,9.69999980926514,350,103
35,New Mexico,1022,351022,1991,9.30000019073486,258,133
35,New Mexico,1022,351022,1992,9.60000038146973,289,117
35,New Mexico,1022,351022,1993,9.89999961853027,111,151
35,New Mexico,1022,351022,1994,10.6999998092651,161,139
35,New Mexico,1022,351022,1995,10.6999998092651,114,120
35,New Mexico,1022,351022,1996,10.8999996185303,145,138
35,New Mexico,1022,351022,1997,9.89999961853027,237,127
35,New Mexico,1022,351022,1998,10.3999996185303,147,145
35,New Mexico,1022,351022,1999,10.6000003814697,98,145
35,New Mexico,1022,351022,2000,11,136,137
35,New Mexico,1022,351022,2001,10.6999998092651,221,122
35,New Mexico,1022,351022,2002,10.5,189,135
35,New Mexico,1022,351022,2003,11.1999998092651,103,149
35,New Mexico,1022,351022,2004,10,209,146
35,New Mexico,1022,351022,2005,10.6000003814697,102,115
35,New Mexico,1022,351022,2006,9.89999961853027,150,172
35,New Mexico,1022,351022,2007,10.1999998092651,346,101
35,New Mexico,1022,351022,2008,9.39999961853027,355,128
35,New Mexico,1022,351022,2009,10.1000003814697,241,147
35,New Mexico,1022,351022,2010,9.60000038146973,383,157
35,New Mexico,1022,351022,2011,9.60000038146973,352,137
35,New Mexico,1022,351022,2012,10.8000001907349,209,141
35,New Mexico,1112,351112,1980,16,40,99
35,New Mexico,1112,351112,1981,16,15,78
35,New Mexico,1112,351112,1982,15.8000001907349,60,74
35,New Mexico,1112,351112,1983,15.5,82,85
35,New Mexico,1112,351112,1984,15.3999996185303,21,82
35,New Mexico,1112,351112,1985,15.6999998092651,63,88
35,New Mexico,1112,351112,1986,16,37,70
35,New Mexico,1112,351112,1987,15.1999998092651,57,97
35,New Mexico,1112,351112,1988,15.3000001907349,30,105
35,New Mexico,1112,351112,1989,16.3999996185303,66,80
35,New Mexico,1112,351112,1990,16.3999996185303,20,76
35,New Mexico,1112,351112,1991,15.8999996185303,8,81
35,New Mexico,1112,351112,1992,15.8000001907349,13,72
35,New Mexico,1112,351112,1993,16.1000003814697,10,88
35,New Mexico,1112,351112,1994,17.2999992370605,8,70
35,New Mexico,1112,351112,1995,16.6000003814697,15,59
35,New Mexico,1112,351112,1996,17.1000003814697,42,71
35,New Mexico,1112,351112,1997,16.7000007629395,54,69
35,New Mexico,1112,351112,1998,17.8999996185303,14,57
35,New Mexico,1112,351112,1999,17.7000007629395,3,53
35,New Mexico,1112,351112,2000,17.7000007629395,12,69
35,New Mexico,1112,351112,2001,17.5,10,58
35,New Mexico,1112,351112,2002,16.8999996185303,5,78
35,New Mexico,1112,351112,2003,18,2,62
35,New Mexico,1112,351112,2004,16.7999992370605,24,45
35,New Mexico,1112,351112,2005,17,13,46
35,New Mexico,1112,351112,2006,17.6000003814697,2,55
35,New Mexico,1112,351112,2007,16.6000003814697,17,76
35,New Mexico,1112,351112,2008,17,4,70
35,New Mexico,1112,351112,2009,17.2999992370605,7,78
35,New Mexico,1112,351112,2010,17,10,73
35,New Mexico,1112,351112,2011,18,66,63
35,New Mexico,1112,351112,2012,18.1000003814697,0,63
35,New Mexico,2006,352006,1977,9.80000019073486,312,138
35,New Mexico,2006,352006,1978,9.69999980926514,269,142
35,New Mexico,2006,352006,1979,8.10000038146973,423,152
35,New Mexico,2006,352006,1980,9.30000019073486,108,186
35,New Mexico,2006,352006,1981,9.60000038146973,121,178
35,New Mexico,2006,352006,1982,7.80000019073486,333,201
35,New Mexico,2006,352006,1983,8.19999980926514,279,187
35,New Mexico,2006,352006,1984,8.30000019073486,267,190
35,New Mexico,2006,352006,1985,8.60000038146973,328,151
35,New Mexico,2006,352006,1986,9.30000019073486,124,168
35,New Mexico,2006,352006,1987,8.30000019073486,365,154
35,New Mexico,2006,352006,1988,8.5,392,148
35,New Mexico,2006,352006,1989,9.5,291,151
35,New Mexico,2006,352006,1990,8.69999980926514,421,140
35,New Mexico,2006,352006,1991,8.5,310,158
35,New Mexico,2006,352006,1992,8.60000038146973,366,139
35,New Mexico,2006,352006,1993,8.89999961853027,156,179
35,New Mexico,2006,352006,1994,9.60000038146973,208,160
35,New Mexico,2006,352006,1995,9.30000019073486,159,173
35,New Mexico,2006,352006,1996,9.60000038146973,202,174
35,New Mexico,2006,352006,1997,8.80000019073486,307,170
35,New Mexico,2006,352006,1998,9.10000038146973,192,179
35,New Mexico,2006,352006,1999,9,160,188
35,New Mexico,2006,352006,2000,9.69999980926514,199,177
35,New Mexico,2006,352006,2001,9.60000038146973,301,157
35,New Mexico,2006,352006,2002,9.30000019073486,274,169
35,New Mexico,2006,352006,2003,10.1000003814697,133,168
35,New Mexico,2006,352006,2004,8.89999961853027,265,173
35,New Mexico,2006,352006,2005,9.5,158,167
35,New Mexico,2006,352006,2006,9.10000038146973,238,175
35,New Mexico,2006,352006,2007,9.19999980926514,386,162
35,New Mexico,2006,352006,2008,8.30000019073486,373,174
35,New Mexico,2006,352006,2009,9.19999980926514,289,156
35,New Mexico,2006,352006,2010,9,331,168
35,New Mexico,2006,352006,2011,8.80000019073486,400,166
35,New Mexico,2006,352006,2012,10.6000003814697,206,153
37,North Carolina,1030,371030,1969,14.6000003814697,17,64
37,North Carolina,1030,371030,1970,15.1000003814697,60,57
37,North Carolina,1030,371030,1971,15.3999996185303,35,47
37,North Carolina,1030,371030,1972,15.1999998092651,19,41
37,North Carolina,1030,371030,1973,15.8999996185303,43,44
37,North Carolina,1030,371030,1974,15.8000001907349,0,35
37,North Carolina,1030,371030,1975,15.8999996185303,7,49
37,North Carolina,1030,371030,1976,14.8999996185303,26,66
37,North Carolina,1030,371030,1977,15.5,86,66
37,North Carolina,1030,371030,1978,14.6000003814697,54,71
37,North Carolina,1030,371030,1979,14.8000001907349,54,60
37,North Carolina,1030,371030,1980,15.5,55,53
37,North Carolina,1030,371030,1981,15.1999998092651,54,75
37,North Carolina,1030,371030,1982,15.8999996185303,30,44
37,North Carolina,1030,371030,1983,16,36,43
37,North Carolina,1030,371030,1984,16.1000003814697,18,53
37,North Carolina,1030,371030,1985,16.7000007629395,39,60
37,North Carolina,1030,371030,1986,16.7000007629395,16,50
37,North Carolina,1030,371030,1987,15.8000001907349,7,60
37,North Carolina,1030,371030,1988,15.6000003814697,27,55
37,North Carolina,1030,371030,1989,16.2000007629395,35,51
37,North Carolina,1030,371030,1990,17.3999996185303,3,24
37,North Carolina,1030,371030,1991,17,3,40
37,North Carolina,1030,371030,1992,16.1000003814697,0,41
37,North Carolina,1030,371030,1993,16.3999996185303,9,49
37,North Carolina,1030,371030,1994,16.6000003814697,34,40
37,North Carolina,1030,371030,1995,16.3999996185303,20,54
37,North Carolina,1030,371030,1996,15.3999996185303,42,63
37,North Carolina,1030,371030,1997,15.6999998092651,15,43
37,North Carolina,1030,371030,1998,16.8999996185303,2,32
37,North Carolina,1030,371030,1999,16.6000003814697,7,42
37,North Carolina,1030,371030,2000,15.6000003814697,29,64
37,North Carolina,1030,371030,2001,16.1000003814697,6,54
37,North Carolina,1030,371030,2002,16.5,4,48
37,North Carolina,1030,371030,2003,16,28,57
37,North Carolina,1030,371030,2004,16.2000007629395,27,70
37,North Carolina,1030,371030,2005,16,22,58
37,North Carolina,1030,371030,2006,16.6000003814697,4,44
37,North Carolina,1030,371030,2007,16.6000003814697,7,51
37,North Carolina,1030,371030,2008,16.6000003814697,8,51
37,North Carolina,1030,371030,2009,16.3999996185303,22,56
37,North Carolina,1030,371030,2010,16.3999996185303,32,71
37,North Carolina,1030,371030,2011,16.8999996185303,9,43
37,North Carolina,1030,371030,2012,16.8999996185303,2,29
40,Oklahoma,1017,401017,1970,16.3999996185303,81,56
